10.32076476867769,56.22817971427998,5.628347209898912
10.29008959454235,56.22774858195248,6.030688577492141 
10.27755199443232,56.21160051335777,6.317814903602894 
10.25657170387348,56.20532681387005,6.067499915865541 
10.24326805328175,56.21138670497379,5.892276403184811 
10.22793997202131,56.20913872971801,11.0138327419792 
10.21422848191114,56.21318000755239,8.206768392433464 
10.20414677501884,56.21071095722622,8.772645700861712 
10.2057819056248,56.1981094716552,51.52745892442493 
10.19449606729694,56.20192847452819,40.08859848327135 
10.19245669297634,56.2106998710505,15.91784974084904 
10.1807549932994,56.212946987448,10.54892522595661 
10.17592315539568,56.20868114042515,12.6459752228956 
10.18080703091496,56.20057424558115,46.21209679622776 
10.17397700279045,56.19630628937161,55.56577430712079 
10.16309730140061,56.1938445624517,47.6093414218997 
10.1675730044073,56.18598945005729,71.78913096438048 
10.18366725613435,56.18845574200755,74.89533775265603 
10.18931216231364,56.18330269870957,84.3955773178172 
10.17764371215906,56.18128836625598,77.55955122805415 
10.16516253109019,56.18352555133102,71.76147780793106 
10.14626657953081,56.17657507775668,71.76648602682612 
10.10879627412711,56.19558056147103,72.37951095068892 
10.08577908624134,56.1908749962591,48.20821468416514 
10.09595194210667,56.17407581303822,61.93840816451744 
10.12128719796976,56.17566759869364,57.0186733284179 
10.142263815353,56.16716880028687,72.0118588272117 
10.10198740466636,56.16982689145728,57.40990071174898 
10.09958727753616,56.16265649605881,54.92550075966457 
10.12176516191369,56.16245233275342,72.42685560825497 
10.1217439436081,56.15976456977864,61.92163474211651 
10.08742155158112,56.16174713479111,28.14723104890351 
10.08698725053443,56.14918452913505,7.512730569565096 
10.13896666501482,56.14676747789488,16.49098639251017 
10.14821838382708,56.1389177939898,5.467379027079486 
10.13374276053348,56.13038409856169,5.646117198339891 
10.12768057122415,56.14092241740759,5.632559466970058 
10.09119711493398,56.13374098673182,45.26055585296024 
10.11977547572292,56.12054357006246,41.69950213197014 
10.10862426934831,56.11519386060442,72.45532467590002 
10.07736621239714,56.1167534137843,94.07790446490974 
10.05798966022679,56.10795231222676,63.88105010926459 
10.06164358315274,56.10101684865267,66.62871711713484 
10.05112491862161,56.09962798630258,49.73309624027056 
10.04026532772825,56.10095551817434,49.67985999369032 
10.01833053819212,56.08863271367382,72.15815941908961 
10.04564787970079,56.07274194131484,59.80620086157614 
10.06281479598687,56.09000652854226,49.53244811768979 
10.12152005135927,56.10289646060567,77.38550342682805 
10.1275585985454,56.09842738559806,79.93861450110393 
10.10989211666542,56.08988558903787,72.11437575408225 
10.12713607045536,56.07956144218456,56.21948308163949 
10.15526814539797,56.08028976198834,71.803636169247 
10.15765939977674,56.09216274295913,71.57327367252392 
10.14318130584078,56.0932512631267,59.88936397097602 
10.14440127733439,56.09842570993653,71.57043616086384 
10.18536137581405,56.10675846446322,88.3776125691204 
10.20663797377536,56.09647582902312,93.93071514846849 
10.23796974307866,56.10059553283195,15.51267962534255 
10.22913023486922,56.11964914067796,5.90109154277471 
10.20380340773593,56.12194816580505,56.87860198798042 
10.19612850907663,56.1337787610814,6.062551888845189 
10.21303289046184,56.13624808520204,5.684776531526308 
10.25732377149968,56.15014903356037,5.661207146707243 
10.24605530038579,56.16002086537408,5.863234227521998 
10.22793098603899,56.16092047516213,5.920756452745377 
10.23921134459785,56.16630220248417,5.848907129718144 
10.22470956339753,56.17056442860187,8.922380835536543 
10.23760697466854,56.18110585834793,5.554271624979464 
10.28398581203021,56.20060559510473,6.361337104805376 
10.32076476867769,56.22817971427998,5.628347209898912
